date,Unnamed: 0,Accession,FTPLink,Id,PDAT,entryType,summary,taxon,title
2020-03-17,4352,GSE147063,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE147nnn/GSE147063/,200147063,2020-03-17,GSE,"Enhancers play indispensable roles in cell proliferation and survival through spatiotemporally regulating gene transcription. In addition, active enhancers and super-enhancers often produce noncoding enhancer RNAs (eRNAs) that precisely control RNA polymerase II activity. Kaposi’s sarcoma-associated herpesvirus (KSHV) is a human oncogenic gamma-2 herpesvirus that causes Kaposi’s sarcoma and lymphoproliferative diseases of B-cell origin such as primary effusion lymphoma (PEL). It is well characterized that KSHV utilizes host epigenetic and nuclear machineries to control the switch between two life cycles, latency and lytic replication. However, how KSHV impacts the host epigenome at different stages of viral life cycle is not well understood. Using the analysis of global run-on sequencing (GRO-seq) and chromatin-immunoprecipitation sequencing (ChIP-seq), we profiled the dynamics of host transcriptional regulatory elements during latency and lytic replication of KSHV-infected PEL cells. This study showed that a number of critical host genes for KSHV latency, including MYC proto-oncogene, were under the control of super-enhancers and eRNAs that were globally repressed upon viral reactivation. A combination of circular chromosome conformation capture combined with sequencing (4C-seq), GRO-seq and ChIP-seq indicated that the eRNA-expressing super-enhance regions were located at downstream of the MYC gene in KSHV-infected PELs. Treatment of an epigenetic drug to block enhancer function or shRNA-mediated depletion of the eRNA expression significantly reduced MYC mRNA expression in KSHV-infected PELs. Finally, while cellular IRF4 acted upon the eRNAs and super-enhancers for MYC expression during latency, the KSHV viral IRF4 repressed cellular IRF4 expression upon reactivation, decreasing MYC expression and thereby, facilitating lytic replication. Taken together, these data suggest that KSHV acts as an epigenetic driver that modifies host epigenomic status by effectively regulating enhancer function upon reactivation.",Homo sapiens,Global epigenomic analysis of primary effusion lymphoma identifies MYC super-enhancers and enhancer RNAs associated with KSHV infection
2020-03-17,4353,GSE147033,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE147nnn/GSE147033/,200147033,2020-03-17,GSE,"Tumor cells orchestrate their microenvironment. Here, we provide biochemical, structural, functional and clinical evidence that Cathepsin S (CTSS) alterations induce a tumor-promoting immune microenvironment in follicular lymphoma (FL). We found CTSS mutations at Y132 in 6% of FL (19/305). Another 13% (37/286) had CTSS amplification, which was associated with higher CTSS expression. CTSS Y132 mutations lead to accelerated autocatalytic conversion from pro-CTSS to active CTSS and increase substrate cleavage, including CD74 which regulates MHC-II-restricted antigen presentation. Lymphoma cells with hyperactive CTSS more efficiently activated antigen-specific CD4+ T-cells in vitro. Tumors with hyperactive CTSS showed increased CD4+ T-cell infiltration and proinflammatory cytokine perturbation in a mouse model and in human FLs. In mice, this CTSS-induced immune microenvironment promoted tumor growth. Clinically, patients with CTSS-hyperactive FL had better treatment outcomes with standard immunochemotherapies, indicating that these immunosuppressive regimens target both the lymphoma cells and the tumor-promoting immune microenvironment. Digital multiplexed gene expression profiling of formalin-fixed and paraffin-embedded biopsy specimens of the validation cohort was performed as previously described (Hellmuth et al., Blood 2018)",Homo sapiens,Profiling of the immune microenvironment in FL
2020-03-17,4354,GSE145618,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE145nnn/GSE145618/,200145618,2020-03-17,GSE,"We report that loss of a component of the STRIPAK complex in MDA-MB-231 cells known as STRIP1 causes cell cycle arrest and decreased proliferation due to increased expression of cyclin dependent kinase inhibitors, p21 and p27. This change in p21 and p27 expression results in a subset of cells forgoing therapy-induced senescence and becoming proliferative.",Homo sapiens,The STRIPAK complex regulates response to chemotherapy through p21 and p27
2020-03-17,4355,GSE141545,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE141nnn/GSE141545/,200141545,2020-03-17,GSE,"Prostate cancer research has relied heavily on patient-derived cell lines, which may be used for in vitro (2-dimensional) studies or cultivated as 3-dimensional xenografts in mice. These approaches are likely to have differential impacts on cell differentiation, with implications for research outcomes. Therefore, defining and comparing the transcriptional signatures associated with 2-dimensional and 3-dimensional approaches is essential to adequately plan experiments and interpret research data. In this study, LNCaP, VCaP, and 22Rv1 human prostate cancer cells were either cultivated in monolayers or as xenografts in NOD Scid mice, and their gene transcription profiles were studied and compared using microarray and RT-PCR techniques. This comparison identified gene sets featuring similar expression patterns in all three cancer cell lines and unique transcriptional signatures associated with 3-dimensional versus 2-dimensional growth. Pathway over-representation analysis revealed an enrichment of pathways related to cell-cell interactions, differentiation and the extracellular matrix. Immunohistochemical analyses confirmed that gene up-regulation in xenografts occurred in implanted cancer cells and not mouse stromal cells. Cultivating cells in vitro in the presence of mouse - rather than bovine - serum failed to elicit the gene transcription profile observed in xenografts, further supporting the hypothesis that this profile reflects 3-dimensional growth and enhanced microenvironmental interactions, rather than exposure to mouse-related factors. Overall, these findings define the expression profiles observed in prostate cancer cells cultivated in monolayers and in xenografts, highlighting differentially regulated pathways in each setting and providing essential information for performing and interpreting research in this field.",Homo sapiens,Comparing 2-dimensional vs. 3-dimensional human prostate cancer transcriptomes uncovers growth-specific gene signatures
2020-03-17,4356,GSE137679,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE137nnn/GSE137679/,200137679,2020-03-17,GSE,A DNA microarray study was conducted to determine the impact of Mt-CFX on mRNA expression and pathway activation in human triple negative breast cancer cells. We used microarrays to detail the global program of gene expression underlying cellularisation and identified distinct classes of up- and down-regulated genes during this process.,Homo sapiens,Transcriptomic analysis from ciprofloxacin treated human triple negative breast cancer cells
2020-03-17,4357,GSE130149,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE130nnn/GSE130149/,200130149,2020-03-17,GSE,20% of patients affected with diffuse low-grade brain tumors have high cell density foci harboring higher KI67 index and DNA alterations. These foci may represent tumor progression towards high-grade gliomas. Here we performed transcriptome analysis of those foci vs adjacent tumoral tissues dissected from formalin fixed and paraffin embedded blocks.,Homo sapiens,High density foci in IDH1-mutated diffuse low-grade gliomas in adults
2020-03-17,4358,GSE128550,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE128nnn/GSE128550/,200128550,2020-03-17,GSE,We report RNAseq analysis of KMM1 cells after re-introduction of the TAZ transcriptional co-activator,Homo sapiens,Re-expression of TAZ in human myeloma cell line KMM1
2020-03-17,4359,GSE127861,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127861/,200127861,2020-03-17,GSE,"Ringsideroblasts(RS) emerge as result of aberrant erythroid differentiation leading to excessive mitochondrial iron accumulation. This feature is characteristic for myelodysplastic syndromes with mutations in spliceosome gene SF3B1. However, RS can also be observed in patients diagnosed with acute myeloid leukemia (AML). The objective of this study was to characterize the presence of RS in a cohort of 109 AML and 17 high-risk MDS patients. Clinically, RS-AML is enriched for ELN adverse-risk (55%). In line with this finding, 35% of all cases had complex cytogenetic aberrancies and TP53 was most recurrently mutated in this cohort (42%), followed by DNMT3A (29%), RUNX1 (21%) and ASXL1 (19%). In contrast to RS-MDS, the incidence of SF3B1 mutations was low (8%). Whole exome sequencing and SNP array analysis on a subset of patients did not uncover one single defect underlying the RS phenotype. Shared genetic defects between erythroblasts and total mononuclear cell fraction indicate common ancestry for the erythroid lineage and the myeloid blast cells in RS-AML patients. Gene expression analysis by performing RNA sequencing on CD34+ AML cells revealed differential gene expression between RS-AML and a separate AML cohort, including genes involved in megakaryocytic/erythroid differentiation and mRNA splicing. Furthermore, several heme-metabolism-related genes were found upregulated in RS-AML, as was observed in SF3B1mut MDS. These results demonstrate that erythroblasts share ancestry with malignant myeloid blast cells in RS-AML. The genetic background of RS-AML differs from that of RS-MDS, however downstream effector pathways may be comparable, providing a possible explanation for presence of RS in AML.",Homo sapiens,Ringsideroblasts in acute myeloid leukemia are associated with adverse risk and result from an abberant heme-metabolism gene program
2020-03-17,4360,GSE120860,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE120nnn/GSE120860/,200120860,2020-03-17,GSE,"Dynamic N6-methyladenosine (m6A) modification was previously identified as a ubiquitous post-transcriptional regulation that affected mRNA homeostasis. However, the m6A-related epitranscriptomic alterations and functions remain elusive in human diseases such as cancer. Here we show that hypoxia regulates the ‘reader’ protein YTH domain family 2 (YTHDF2), to eventually stabilize the methylated oncogene mRNAs in inflammation-associated liver cancer. YTHDF2 silenced in human cancer cells or depleted in mouse hepatocytes evoked pro-inflammatory responses and accelerated tumor growth and metastatic progression. Under hypoxia, YTHDF2 processed the decay of m6A-containing interleukin 11 (IL11) and serpin family E member 2 (SERPINE2) mRNAs, which were responsible for the inflammation-mediated malignancy. Reciprocally, YTHDF2 transcription succumbed to hypoxia-inducible factor-2α (HIF-2α). Administration of a HIF-2α antagonist (PT2385) restored YTHDF2-programed epigenetic machinery and repressed liver cancer. Hence, our findings provide a new insight into the mechanism by which hypoxia adapts m6A-mRNA editing to promote cancer.",Homo sapiens,Hypoxia perturbs m6A-reader YTHDF2 to fuel cancer-promoting inflammation in hepatocellular carcinoma
2020-03-17,4361,GSE120659,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE120nnn/GSE120659/,200120659,2020-03-17,GSE,"Dynamic N6-methyladenosine (m6A) modification was previously identified as a ubiquitous post-transcriptional regulation that affected mRNA homeostasis. However, the m6A-related epitranscriptomic alterations and functions remain elusive in human diseases such as cancer. Here we show that hypoxia restrains the ‘reader’ protein YTH domain family 2 (YTHDF2), to stabilize the methylated oncogene mRNAs in inflammation-associated liver cancer. YTHDF2 silenced in human cancer cells or depleted in mouse hepatocytes evoked pro-inflammatory responses and accelerated tumor growth and metastatic progression. Under hypoxia, YTHDF2 processed the decay of m6A-containing interleukin 11 (IL11) and serpin family E member 2 (SERPINE2) mRNAs, which were responsible for the inflammation-mediated malignancy. Reciprocally, YTHDF2 transcription succumbed to hypoxia-inducible factor-2α (HIF-2α). Administration of a HIF-2α antagonist (PT2385) restored YTHDF2-programed epigenetic machinery and repressed liver cancer. Hence, our findings provide a new insight into the mechanism by which hypoxia adapts m6A-mRNA editing to promote cancer.",Homo sapiens,Next Generation Sequencing Facilitates Quantitative Analysis of SMMC7721 shYTHDF2 and shCtrl transcriptomes.
2020-03-17,4362,GSE120611,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE120nnn/GSE120611/,200120611,2020-03-17,GSE,"Dynamic N6-methyladenosine (m6A) modification was previously identified as a ubiquitous post-transcriptional regulation that affected mRNA homeostasis. However, the m6A-related epitranscriptomic alterations and functions remain elusive in human diseases such as cancer. Here we show that hypoxia restrains the ‘reader’ protein YTH domain family 2 (YTHDF2), to stabilize the methylated oncogene mRNAs in inflammation-associated liver cancer. YTHDF2 silenced in human cancer cells or depleted in mouse hepatocytes evoked pro-inflammatory responses and accelerated tumor growth and metastatic progression. Under hypoxia, YTHDF2 processed the decay of m6A-containing interleukin 11 (IL11) and serpin family E member 2 (SERPINE2) mRNAs, which were responsible for the inflammation-mediated malignancy. Reciprocally, YTHDF2 transcription succumbed to hypoxia-inducible factor-2α (HIF-2α). Administration of a HIF-2α antagonist (PT2385) restored YTHDF2-programed epigenetic machinery and repressed liver cancer. Hence, our findings provide a new insight into the mechanism by which hypoxia adapts m6A-mRNA editing to promote cancer.",Homo sapiens,Next Generation Sequencing Facilitates Quantitative Analysis of normal and YTHDF2 Overexpressing SMMC7721 cells in normoxia and hypoxia condition
2020-03-17,4363,GSE110990,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE110nnn/GSE110990/,200110990,2020-03-17,GSE,"Colorectal cancer (CRC) is one of the major causes of cancer-related death in Western countries and is associated with increased numbers of lymphatic vessels (LVs) and tumor-associated macrophages (TAMs). The VEGFC/VEGFR3 pathway is regarded as the principal inducer of lymphangiogenesis and it contributes to metastases; however, no data are available on its role during CRC development. We found that both VEGFC and VEGFR3 were upregulated in human non-metastatic CRC, with VEGFR3 localising on both LVs and TAMs. We further proved in different preclinical models of CRC, that VEGFC/VEGFR3 axis can shape both LECs and TAMs to synergically inhibit anti-tumor immunity and promote primary CRC growth. VEGFR3-directed therapy could be envisioned for the treatment of non-metastatic CRC.",Homo sapiens,Activation of the VEGFC/VEGFR3 pathway induces cancer immune escape through tumor-associated lymphatic vessels and macrophages in colorectal cancer
2020-03-16,4364,GSE147043,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE147nnn/GSE147043/,200147043,2020-03-16,GSE,"We performed RNA-seq to investigate the differences in the gene expression profiles between primary gastric cancer (PGC) and paired metastatic gastric cancer (MGC). RNA-sequencing was performed on 7 paired PGC and MGC FFPE tissues. The transcriptome profiling of the two groups (MGC vs PGC) including immune response gene signature was analyzed. Total RNA was isolated using Trizol reagent. Extracted RNA samples were processed using the QuantSeq 3’mRNA-Seq Library Prep Kit and sequenced on an Illumina NextSeq 500. QuantSeq 3’mRNA-Seq reads were aligned using Bowtie2. The alignment file was used to assemble transcripts and the Read Count data was processed based on quantile normalization method using EdgeR within R. We identified 519 differentially regulated genes between the two sets, 76 of which were significantly up-regulated and 443 significantly down-regulated in MGCs. Among DEGs, 33 immune response genes were selected using QuickGO database (https://www.ebi.ac.uk/QuickGO/), with majority (27/33) of them exhibiting downregulation in the MGC samples. In summary, RNA sequencing data revealed that immune-related gene expression were down-regulated in MGC compared to PGC. We performed RNA-seq to investigate the differences in the gene expression profiles between primary gastric cancer (PGC) and paired metastatic gastric cancer (MGC). RNA-sequencing was performed on 7 paired PGC and MGC FFPE tissues. The transcriptome profiling of the two groups (MGC vs PGC) including immune response gene signature was analyzed. Total RNA was isolated using Trizol reagent. Extracted RNA samples were processed using the QuantSeq 3’mRNA-Seq Library Prep Kit and sequenced on an Illumina NextSeq 500. QuantSeq 3’mRNA-Seq reads were aligned using Bowtie2. The alignment file was used to assemble transcripts and the Read Count data was processed based on quantile normalization method using EdgeR within R. We identified 519 differentially regulated genes between the two sets, 76 of which were significantly up-regulated and 443 significantly down-regulated in MGCs. Among DEGs, 33 immune response genes were selected using QuickGO database (https://www.ebi.ac.uk/QuickGO/), with majority (27/33) of them exhibiting downregulation in the MGC samples. In summary, RNA sequencing data revealed that immune-related gene expression were down-regulated in MGC compared to PGC.",Homo sapiens,Distinct immune microenvironments between primary and paired metastatic tumors in gastric cancer patients
2020-03-16,4365,GSE144901,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE144nnn/GSE144901/,200144901,2020-03-16,GSE,This SuperSeries is composed of the SubSeries listed below.,Homo sapiens,CLL intraclonal fractions exhibit established and recently-acquired patterns of DNA methylation
2020-03-16,4366,GSE144896,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE144nnn/GSE144896/,200144896,2020-03-16,GSE,"Intraclonal subpopulations of circulating chronic lymphocytic leukemia (CLL) cells with different proliferative histories and reciprocal surface expression of CXCR4 and CD5 have been observed in the peripheral blood of CLL patients and named proliferative (PF), intermediate (IF) and resting (RF) cellular fractions. Transcriptional differences between paired intraclonal fractions confirmed their proliferative experience and further supported a linear advancement from PF to RF in the peripheral blood. Marked expression differences in intraclonal fractions suggest potential pathological and therapeutic relevance of studying intraclonal CLL fractions as compared to bulk cells.",Homo sapiens,CLL intraclonal fractions exhibit established and recently-acquired patterns of DNA methylation [GE]
2020-03-16,4367,GSE144894,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE144nnn/GSE144894/,200144894,2020-03-16,GSE,"Intraclonal subpopulations of circulating chronic lymphocytic leukemia (CLL) cells with different proliferative histories and reciprocal surface expression of CXCR4 and CD5 have been observed in the peripheral blood of CLL patients and named proliferative (PF), intermediate (IF) and resting (RF) cellular fractions. Here we found that these intraclonal circulating fractions share persistent DNA methylation signatures largely associated with the mutation status of the immunoglobulin heavy chain locus (IGHV) and their origins from distinct stages of differentiation of antigen-experienced B-cells. Increased leukemic birth rate (BR), however, showed a very limited impact on DNA methylation of circulating CLL fractions independent of IGHV mutation status. Additionally, DNA methylation heterogeneity increased as leukemic cells advanced from PF to RF in the peripheral blood. This frequently co-occurred with heterochromatin hypomethylation and hypermethylation of Polycomb-repressed regions in the PF, suggesting accumulation of longevity-associated epigenetic features in recently born cells.",Homo sapiens,CLL intraclonal fractions exhibit established and recently-acquired patterns of DNA methylation [ME]
2020-03-16,4368,GSE141326,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE141nnn/GSE141326/,200141326,2020-03-16,GSE,"Purpose: In this study, we performed RNA-seq analysis as a screening strategy to identify EV-miRNAs derived from serum of well clinically annotated breast cancer (BC) patients from South of Brazil. Methods: EVs from three groups of samples, healthy controls (CT), luminal A (LA), and triple negative (TNBC), were isolated from serum using a precipitation method and analyzed by RNA-seq (screening phase). Subsequently, four EV-miRNAs (miR-142-5p, miR-150-5p, miR-320a, and miR-4433b-5p) were selected to be quantified by RT-qPCR in individual samples (test phase). Results: A panel composed of miR-142-5p, miR-320a, and miR-4433b-5p discriminated BC patients from CT with an AUC of 0.8387 (93.33% sensitivity, 68.75% specificity). In addition, the combination of miR-142-5p and miR-320a, presented an AUC of 0.941 (100% sensitivity, 93.80% specificity) in distinguishing LA patients from CT. Interestingly, decrease expression of miR-142-5p and miR-150-5p were significantly associated with more advanced tumor grades (grade III), while the decrease expression of miR-142-5p and miR-320a with larger tumor size. Conclusion: These results provide insights into the potential application of EVs-miRNAs from serum as novel specific markers for early diagnosis of BC.",Homo sapiens,Identification of miRNAs enriched in Extracellular vesicles derived from serum samples of breast cancer patients
2020-03-16,4369,GSE137325,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE137nnn/GSE137325/,200137325,2020-03-16,GSE,"Exposure to copanlisib in an MZL cell line heavily affected the lymphoma cell transcriptome, downregulating the MYC transcriptional program, alongside NFkB signaling, mTOR signaling, glycolysis, genes that are essential for cancer cells and also molecules important for immune escape (CD274, PDCD1, CSF1, TIMP1), suggesting the exploration of combinations including copanlisib and immune-checkpoint modulators.",Homo sapiens,Copanlisib modulates HAIR-M transcriptome
2020-03-16,4370,GSE135964,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE135nnn/GSE135964/,200135964,2020-03-16,GSE,"Hand, foot and mouth disease (HFMD), caused by enterovirus 71 (EV71), presents mild to severe disease, and sometimes fatal neurological and respiratory manifestations. However, reasons for the severe pathogenesis remain undefined. To investigate this, infection and viral kinetics of EV71 isolates from clinical disease (mild, moderate and severe) from Sarawak, Malaysia, were characterized in human rhabdomyosarcoma (RD), neuroblastoma (SH-SY5Y) and peripheral blood mononuclear cells (PBMCs). High resolution transcriptomics was used to decipher EV71-host interactions in PBMCs. Ingenuity analyses revealed similar pathways triggered by all EV71 isolates, although the extent of activation varied. Importantly, several pathways were found to be specific to the severe isolate, including triggering receptor expressed on myeloid cells 1 (TREM-1) signaling. Depletion of TREM-1 in EV71-infected PBMCs with peptide LP17 resulted in decreased levels of pro-inflammatory genes, and reduced viral loads for the moderate and severe isolates. Mechanistically, this is the first report describing the transcriptome profiles during EV71 infections in primary human cells, and the involvement of TREM-1 in the severe disease pathogenesis, thus providing new insights for future treatment targets.",Homo sapiens,"Mild, moderate and severe enterovirus 71 (EV71) isolates infection in human PBMCs"
2020-03-16,4371,GSE135623,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE135nnn/GSE135623/,200135623,2020-03-16,GSE,"The Polycomb-like protein PHF19/PCL3 associates with the Polycomb repressive complex 2 (PRC2) and mediates its recruitment to chromatin in embryonic stem cells, where it is essential for maintaining the repression of developmental genes. PHF19 is also overexpressed in many cancers. However, neither PHF19 targets in cancer cells nor potentially misregulated pathways involving PHF19 are known. Here, we investigate the role of PHF19 in prostate cancer cells. We find that PHF19 interacts with PRC2 and binds to PRC2 targets on chromatin. Direct PHF19 target genes are involved in proliferation, differentiation, angiogenesis, and extracellular matrix organization, among others. Depletion of PHF19 triggers an increase in MTF2/PCL2 recruitment to chromatin, along with a genome-wide gain in PRC2 occupancy and H3K27me3 deposition. Transcriptome analysis shows that loss of PHF19 promotes deregulation of key genes involved in growth, metastasis, and invasion, as well as of factors that stimulate formation of new blood vessels. Consistent with this, PHF19 silencing reduces cell proliferation rate and promotes invasive growth and angiogenesis. Taking together, our findings reveal a role for PHF19 in controlling the balance between cell proliferation and invasiveness in prostate cancer.",Homo sapiens,PHF19 mediated regulation of proliferation and invasiveness in prostate cancer
2020-03-16,4372,GSE134644,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE134nnn/GSE134644/,200134644,2020-03-16,GSE,"Megakaryoblastic leukemia 1 (MKL1) promotes the regulation of essential cell processes, including actin cytoskeletal dynamics by co-activating serum response factor. Recently, the first human case with MKL1 deficiency, leading to a novel primary immunodeficiency, was identified. We report a second family with two siblings with a homozygous frameshift mutation in MKL1. The index case deceased as an infant from progressive and severe pneumonia by Pseudomonas aeruginosa and poor wound healing. The younger sib was preemptively transplanted shortly after birth. The immunodeficiency was marked by a pronounced actin polymerization defect and a strongly reduced motility and chemotactic response by MKL1-deficient neutrophils. Apart from the lack of MKL1, subsequent proteomic and transcriptomic analyses of patient neutrophils revealed actin and several actin-related proteins to be downregulated, confirming a role for MKL1 as transcriptional co-regulator. Degranulation was enhanced upon suboptimal neutrophil activation, while production of reactive oxygen species was normal. Neutrophil adhesion was intact but without proper spreading. The latter could explain the observed failure in firm adherence and transendothelial migration under flow conditions. No apparent defect in phagocytosis and bacterial killing was found. Also monocyte-derived macrophages showed intact phagocytosis; lymphocyte counts and proliferative capacity were normal. Non-hematopoietic primary patient fibroblasts demonstrated defective differentiation into myofibroblasts but normal migration and filamentous actin (F-actin) content, most probably due to compensatory mechanisms of MKL2, which is not expressed in neutrophils. Our findings extend current insight into the severe immune dysfunction in MKL1 deficiency, with cytoskeletal dysfunction and defective extravasation of neutrophils as most prominent features.",Homo sapiens,MKL1 deficiency results in a severe neutrophil motility defect due to impaired actin polymerization
2020-03-16,4373,GSE130577,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE130nnn/GSE130577/,200130577,2020-03-16,GSE,This SuperSeries is composed of the SubSeries listed below.,Homo sapiens,POSH2 Promotes Breast Cancer Stem-Like Properties through JNK Activation and PTX3 Upregulation
2020-03-16,4374,GSE130576,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE130nnn/GSE130576/,200130576,2020-03-16,GSE,We conduct transcriptome comparison of control and POSH2-overexpressed MCF10AT cells to gain genomic insights on the biological processes that POSH2 is involved in breast cancer cells.,Homo sapiens,POSH2 Promotes Breast Cancer Stem-Like Properties through JNK Activation and PTX3 Upregulation [MCF10AT_POSH2_OE]
2020-03-16,4375,GSE130575,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE130nnn/GSE130575/,200130575,2020-03-16,GSE,"We conduct transcriptome comparison of HMLER-derived CD44H,CD44LS and CD44L subpopulation cells to gain transcriptomic insights on the differences between breast cancer stem cells and non-breast cancer stem cells.",Homo sapiens,POSH2 Promotes Breast Cancer Stem-Like Properties through JNK Activation and PTX3 Upregulation [HMLER_sublines]
2020-03-16,4376,GSE130572,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE130nnn/GSE130572/,200130572,2020-03-16,GSE,We conduct transcriptome comparison of control and PTX3-overexpressed HMLER cells to gain genomic insights on the biological processes that PTX3 is involved in breast cancer cells.,Homo sapiens,POSH2 Promotes Breast Cancer Stem-Like Properties through JNK Activation and PTX3 Upregulation [PTX3_OE]
2020-03-16,4378,GSE127904,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127904/,200127904,2020-03-16,GSE,"Androgen deprivation therapy (ADT) is the standard care for prostate cancer patients who fail surgery and radiotherapy. While initially effective, the cancer almost always recurs into a more aggressive Castration Resistant Prostate Cancer (CRPC). Despite the existing evidence on the role of epigenetic modifiers in CRPC, only a handful of enzymes have been tested. In this study, we conducted a systematic shRNA library screen, focusing of epigenetic modifiers linked to stem-cell reprogramming, in LNCaP-abl cells, a model of CRPC. Amongst the shRNA hits, KDM3B, a histone H3K9 demethylase, was identified to have the most significant anti-proliferative effect on LNCaP-abl cells. KDM3B CRISPR/Cas9 knockout phenocopied the shRNA treatment, proving the observed phenotype was not due to shRNA off-target effects. Interestingly, this decrease in proliferation was remarkably specific to androgen-independent cells. Additionally, genetic rescue experiment showed that only enzymatically active KDM3B recovers the phenotype. No alterations in the cell cycle distribution or expression of AR downstream effectors were observed, but RNASeq revealed subtle changes in the genes expression profile for cells treated with KDM3A shRNA, including in metabolome-related enzymes such as ARG2, RDH11. However, metabolomic analysis in KDM3B knockout cells showed little change overall compared to untreated cells. Interestingly, we observed a decrease in the availability of amino acids in the absence of KDM3B which requires further investigation. Overall, our studies are the first ones to show the specificity of KDM3B in CRPC.",Homo sapiens,Systematic characterization of epigenetic modifying enzymes identifies KDM3B as a key regulator in castration resistant prostate cancer
2020-03-16,4379,GSE96708,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96708/,200096708,2020-03-16,GSE,"Here we report on the DNA profile of the isogenic melanoma cell lines MCM1, MCM1G, MCM1D and MCM1DLN. MCM1 cells are melanoma cells generated from a nodular melanoma stage T2a, N0 of a 61 year old male patient (see GSE35991). Two subclones were derived from MCM1 termed MCM1G and MCM1D. When transplanted into SCID mice, MCM1, MCM1G and MCM1D formed tumors at the injection site. However, only MCM1D metastasized to lymph nodes. Subsequently, MCM1D cells were isolated from the lymph nodes of SCID mice and termed MCM1DLN. Upon reimplantation into SCID mice, MCM1DLN cells showed a stable metastatic phenotype. Interestingly, MCM1D and MCM1DLN tumors showed reduced NLGN4X expression on the mRNA and protein level, suggesting a role in melanoma progression.",Homo sapiens,Affymetrix SNP6.0 array data for isogenic melanoma cell lines
2020-03-15,4380,GSE146982,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE146nnn/GSE146982/,200146982,2020-03-15,GSE,"GPD1 overexpression enhances the anti-cancer effect of metformin through synergistic inhibition of mitochondrial function, thereby providing new insight into metformin-mediated cancer therapy.",Homo sapiens,GPD1 enhances the anti-cancer effects of metformin by synergistically increasing total cellular glycerol-3-phosphate
2020-03-15,4381,GSE146305,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE146nnn/GSE146305/,200146305,2020-03-15,GSE,"Despite sunitinib contributes to prolong the progression-free survival of metastatic renal cell carcinoma significantly, the universal presence of resistance limits the initial response rate and restricts durable responses. The mechanisms involved in sunitinib resistance vary and need further investigation. We found lncRNA CCAT1 overexpressed in sunitinib resistant cells while declined in the parental cells. Moreover, lncRNA CCAT1 increased significantly in samples with resistance to sunitinib compared to those with responses to sunitinib. Impoverishment of CCAT1 suppressed cell growth and colony formation while triggered apoptosis. Inversely, the ectopic expression of c-Myc reversed the inhibition of cell growth and enhancement of apoptosis by sh-CCAT1. We also verified that anti-apoptosis protein Bcl-2 and Mcl-1 decreased along with the deregulation of CCAT1, whereas the expression of Bcl-2 and Mcl-1 restored in cells those were transfected sh-CCAT1 and c-Myc simultaneously. Apart from the in vitro experiments, we demonstrated that knockdown of CCAT1 boosted response to sunitinib by performing sunitinib-resistant ACHN mouse models. Briefly, lncRNA CCAT1 conferred renal cell carcinoma resistance to sunitinib in a c-Myc-dependent manner, providing novel target for improvement of sunitinib therapy.",Homo sapiens,Microarray profiling analysis of lncRNAs expression in renal cell carcinoma cells
2020-03-15,4383,GSE130969,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE130nnn/GSE130969/,200130969,2020-03-15,GSE,"We created furin KO cells in three colorectal cancer cell lines (DLD1, HCA7 and HT29) using CRISPR-Cas9 genome editing. And then we performed RNA-Seq analysis in furin KO colorectal cancer cells to identify potential effect of furin on gene expression patterns in DLD1, HCA7 and HT29 cells.",Homo sapiens,"Differential Gene expression of furin knockout (KO) DLD1, HCA7 and HT29 colorectal cancer cells"
