date,Unnamed: 0,Accession,FTPLink,Id,PDAT,entryType,summary,taxon,title
2019-03-06,9344,GSE122439,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE122nnn/GSE122439/,200122439,2019-03-06,GSE,This SuperSeries is composed of the SubSeries listed below.,Homo sapiens,ISL1-binding site
2019-03-06,9345,GSE122437,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE122nnn/GSE122437/,200122437,2019-03-06,GSE,The goals of this study are to analyze the transcriptome profiling (RNA-seq) after ISL1 overexpression in SGC7901.,Homo sapiens,ISL1 predicts poor outcomes for patients with gastric cancer and drives tumor progression through binding to the ZEB1 promoter together with SETD7
2019-03-06,9346,GSE122056,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE122nnn/GSE122056/,200122056,2019-03-06,GSE,"We report the high-throughput profiling of ISL1-binding sites in mammalian cells. By obtaining over four billion bases of sequence from chromatin immunoprecipitated DNA, we generated genome-wide ISL1-binding maps of SGC7901 cells. This study provides a prediction of regulated genes by the ISL1.",Homo sapiens,Genome-wide maps of ISL1-binding site
2019-03-06,9348,GSE113629,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE113nnn/GSE113629/,200113629,2019-03-06,GSE,We profiled the microRNA expression of 5 pairs of PTC and normal thyroid tissues. All the tissues were immediately snap-frozen in liquid nitrogen and confirmed as papillary thyroid carcinoma by expert pathologists. Numerous deregulated mature microRNAs were identified comparing PTC tissues versus normal thyroid tissues. Details about the clinical-pathological characteristics of the samples are also provided.,Homo sapiens,microRNA expression profiling of papillary thyroid carcinoma (PTC) and matched adjacent normal thyroid tissues
2019-03-06,9351,GSE96064,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96064/,200096064,2019-03-06,GSE,"Using an H3K4ox-specific antibody, we determined that the H3K4ox modification is enriched in triple-negative breast cancer (TNBC) cells compared with luminal breast cancer subtypes—correlating with high LOXL2 levels— and, importantly, is found primarily in heterochromatin.",Homo sapiens,H3K4ox-Mediated Chromatin Condensation Protects Breast Cancer Cells from the DNA Damage Repair Machinery
2019-03-05,9352,GSE127829,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127829/,200127829,2019-03-05,GSE,This SuperSeries is composed of the SubSeries listed below.,Homo sapiens,Dynamic imbalance between cancer cell subpopulations induced by Transforming Growth Factor Beta (TGF-β) is associated with a DNA methylome switch
2019-03-05,9353,GSE127828,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127828/,200127828,2019-03-05,GSE,"Distinct subpopulations of neoplastic cells within tumors, including hepatocellular carcinoma (HCC), display pronounced ability to initiate new tumors and induce metastasis. Recent evidence suggests that signals from transforming growth factor beta (TGF-β) may increase the survival of these so called tumor initiating cells leading to poor HCC prognosis. However, how TGF-β establishes and modifies the key features of these cell subpopulations is not fully understood. In the present report we describe the differential DNA methylome of CD133-negative and CD133-expressing liver cancer cells. Next, we show that TGF-β is able to increase the proportion of CD133+ cells in liver cancer cell lines in a way that is stable and persistent across cell division. This process is associated with stable genome-wide changes in DNA methylation that persist through cell division. Differential methylation in response to TGF-β is under-represented at promoter CpG islands and enriched at gene bodies, including a locus in the body of the de novo DNA methyl-transferase DNMT3B gene. Moreover, phenotypic changes induced by TGF-β, including the induction of CD133, are impaired by siRNA silencing of de novo DNA methyl-transferases. Our study reveals a self-perpetuating crosstalk between TGF-β signaling and the DNA methylation machinery, which can be relevant in the establishment of cellular phenotypes. This is the first indication of the ability of TGF-β to induce genome-wide changes in DNA methylation, resulting in a stable change in the proportion of liver cancer cell subpopulations.",Homo sapiens,Dynamic imbalance between cancer cell subpopulations induced by Transforming Growth Factor Beta (TGF-β) is associated with a DNA methylome switch [methylation]
2019-03-05,9355,GSE127770,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127770/,200127770,2019-03-05,GSE,"Mutational landscape of Oral Squamous Cell Carcinoma (OSCC) is predominated by frequent inactivating mutations in EGF- like ligand binding domain of NOTCH1. However role of NOTCH1 signalling in tumorigenesis is highly context and cell type dependent. In this study, we investigated phenotypic effect of NOTCH1 mutations in primary line derived from OSCC biopsy. Based on gain-of-function assays in NOTCH1 mutant line we demonstrated regulation of cell behaviour and morphology, by NOTCH1 intracellular domain (NICD) leading to changes in cell proliferation, migration, clonal growth and differentiation. Importantly, overexpression of NICD results in upregulation of ETV7/TEL2 which negatively regulates SERPINE1 expression and confers malignant cells with less aggressive phenotype. Further knockdown of SERPINE1 expression simulated the phenotypes observed upon rescue of NICD. In accord with our cell-based model we observed strong correlation between NOTCH1, ETV7 and SERPINE1 expression in OSCC primary tumours indicating similar deregulated mechanisms during oral carcinogenesis. Overall this study suggests a tumour suppressive role of NOTCH1 in OSCC and highlights possible mechanisms leading to changes in cell behaviour and morphology in absence of NICD potentially by regulating TEL2 and SERPINE1 expression.",Homo sapiens,Gene expression analysis of SJG6 CONTROL and NICD
2019-03-05,9356,GSE127763,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127763/,200127763,2019-03-05,GSE,"Distinct subpopulations of neoplastic cells within tumors, including hepatocellular carcinoma (HCC), display pronounced ability to initiate new tumors and induce metastasis. Recent evidence suggests that signals from transforming growth factor beta (TGF-β) may increase the survival of these so called tumor initiating cells leading to poor HCC prognosis. However, how TGF-β establishes and modifies the key features of these cell subpopulations is not fully understood. In the present report we describe the differential DNA methylome of CD133-negative and CD133-expressing liver cancer cells. Next, we show that TGF-β is able to increase the proportion of CD133+ cells in liver cancer cell lines in a way that is stable and persistent across cell division. This process is associated with stable genome-wide changes in DNA methylation that persist through cell division. Differential methylation in response to TGF-β is under-represented at promoter CpG islands and enriched at gene bodies, including a locus in the body of the de novo DNA methyl-transferase DNMT3B gene. Moreover, phenotypic changes induced by TGF-β, including the induction of CD133, are impaired by siRNA silencing of de novo DNA methyl-transferases. Our study reveals a self-perpetuating crosstalk between TGF-β signaling and the DNA methylation machinery, which can be relevant in the establishment of cellular phenotypes. This is the first indication of the ability of TGF-β to induce genome-wide changes in DNA methylation, resulting in a stable change in the proportion of liver cancer cell subpopulations.",Homo sapiens,Dynamic imbalance between cancer cell subpopulations induced by Transforming Growth Factor Beta (TGF-β) is associated with a DNA methylome switch [expression array]
2019-03-05,9357,GSE114235,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE114nnn/GSE114235/,200114235,2019-03-05,GSE,"Exosomes are small membrane-bound vesicles released into extracellular spaces by many types of cells. These nanovesicles carry proteins, mRNA and miRNA and are involved in cell waste management and intercellular communication. In the present study we show that exosome release, which leads to net loss of cellular membrane and protein content, is negatively regulated by mechanistic target of rapamycin complex 1 (mTORC1). We find that in cells and animal models exosome release is inhibited by sustained activation of mTORC1, leading to intracellular accumulation of CD63-positive exosome precursors. Inhibition of mTORC1 by rapamycin or nutrient and growth factor deprivation stimulates exosome release, which occurs concomitantly with autophagy. The drug-stimulated release is blocked by siRNA-mediated downregulation of small GTPase Rab27A. Analysis of the cargo content in exosomes released from rapamycin treated cells reveals that inhibition of mTORC1 does not alter its protein and miRNA profiles. These observations demonstrate that exosome release, like autophagy, is negatively regulated by mTORC1 in response to changes in nutrient and growth factor conditions",Homo sapiens,Exosome release is regulated by mTORC1 via a Rab27A-dependent mechanism
2019-03-05,9359,GSE109763,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE109nnn/GSE109763/,200109763,2019-03-05,GSE,"Increasingly effective therapies targeting the androgen receptor have paradoxically promoted the incidence of neuroendocrine prostate cancer (NEPC), the most lethal subtype of castration-resistant prostate cancer (PCa), for which there is no effective therapy. Here we report that protein kinase C (PKC)l/i is downregulated in de novo and during therapy-induced NEPC, which results in the upregulation of serine biosynthesis through an mTORC1/ATF4-driven pathway. This metabolic reprogramming increases intracellular SAM levels to support cell proliferation and epigenetic changes that favor the development of NEPC characteristics. Altogether, we have uncovered a metabolic vulnerability triggered by PKCl/i deficiency in NEPC, which offers potentially actionable targets to prevent therapy resistance in PCa. This SuperSeries is composed of the SubSeries listed below.",Homo sapiens,Increased Serine and One Carbon Pathway Metabolism by PKCl/i Deficiency Promotes Neuroendocrine Prostate Cancer
2019-03-05,9360,GSE109758,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE109nnn/GSE109758/,200109758,2019-03-05,GSE,"Increasingly effective therapies targeting the androgen receptor have paradoxically promoted the incidence of neuroendocrine prostate cancer (NEPC), the most lethal subtype of castration-resistant prostate cancer (PCa), for which there is no effective therapy. Here we report that protein kinase C (PKC)l/i is downregulated in de novo and during therapy-induced NEPC, which results in the upregulation of serine biosynthesis through an mTORC1/ATF4-driven pathway. This metabolic reprogramming increases intracellular SAM levels to support cell proliferation and epigenetic changes that favor the development of NEPC characteristics. Altogether, we have uncovered a metabolic vulnerability triggered by PKCl/i deficiency in NEPC, which offers potentially actionable targets to prevent therapy resistance in PCa.",Homo sapiens,Increased Serine and One Carbon Pathway Metabolism by PKCl/i Deficiency Promotes Neuroendocrine Prostate Cancer [MeDIP-Seq]
2019-03-05,9361,GSE109752,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE109nnn/GSE109752/,200109752,2019-03-05,GSE,"Increasingly effective therapies targeting the androgen receptor have paradoxically promoted the incidence of neuroendocrine prostate cancer (NEPC), the most lethal subtype of castration-resistant prostate cancer (PCa), for which there is no effective therapy. Here we report that protein kinase C (PKC)l/i is downregulated in de novo and during therapy-induced NEPC, which results in the upregulation of serine biosynthesis through an mTORC1/ATF4-driven pathway. This metabolic reprogramming increases intracellular SAM levels to support cell proliferation and epigenetic changes that favor the development of NEPC characteristics. Altogether, we have uncovered a metabolic vulnerability triggered by PKCl/i deficiency in NEPC, which offers potentially actionable targets to prevent therapy resistance in PCa.",Homo sapiens,Increased Serine and One Carbon Pathway Metabolism by PKCl/i Deficiency Promotes Neuroendocrine Prostate Cancer [RNA-seq]
2019-03-05,9362,GSE109751,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE109nnn/GSE109751/,200109751,2019-03-05,GSE,"Increasingly effective therapies targeting the androgen receptor have paradoxically promoted the incidence of neuroendocrine prostate cancer (NEPC), the most lethal subtype of castration-resistant prostate cancer (PCa), for which there is no effective therapy. Here we report that protein kinase C (PKC)l/i is downregulated in de novo and during therapy-induced NEPC, which results in the upregulation of serine biosynthesis through an mTORC1/ATF4-driven pathway. This metabolic reprogramming increases intracellular SAM levels to support cell proliferation and epigenetic changes that favor the development of NEPC characteristics. Altogether, we have uncovered a metabolic vulnerability triggered by PKCl/i deficiency in NEPC, which offers potentially actionable targets to prevent therapy resistance in PCa.",Homo sapiens,Increased Serine and One Carbon Pathway Metabolism by PKCl/i Deficiency Promotes Neuroendocrine Prostate Cancer [MicroArray]
2019-03-05,9363,GSE109743,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE109nnn/GSE109743/,200109743,2019-03-05,GSE,"Exposure to cigarette smoke creates a field of injury throughout the entire respiratory tract inducing genomic alterations that lead to an “at-risk” airway where and lung cancers develop. Lung squamous cell carcinoma (SCC) arises in the epithelial layer of the bronchial airways and is often preceded by the development of premalignant lesions(PMLs). The presence of high-grade persistent or progressive PMLs is a marker of increased lung cancer risk both at the lesion site elsewhere in the lung. Effective tools to identify and treat premalignant lesions at highest risk of progression to invasive carcinoma are lacking. We profiled via RNA-Seq airway brushing and biopsies (divided into two cohorts: discovery and validation) obtained from high-risk smokers undergoing lung cancer screening via serial auto-fluorescence bronchoscopy procedures. We identified four distinct molecular subtypes (Proliferative, Inflammatory, Secretory, and Normal) in the bronchial biopsies that correspond to a spectrum of biological and morphological alterations. The Proliferative subtype was enriched with dysplastic PMLs from current smokers that exhibit up-regulation of KRT5 and KI67 as well as metabolic and cell cycle pathways, and down-regulation of cilium-associated processes and FOXJ1 expression. Molecular subtype classification in the validation cohort biopsies replicated these significant clinical and biological associations. Airway brushes from normal fluorescing areas of the large airway classified as the Proliferative subtype specifically predicts the presence of biopsies of this same subtype. Within the Proliferative subtype, genes associated with interferon signaling and antigen processing and presentation were observed to be down-regulated among dysplastic biopsies that persistent or progress in the future. Innate and adaptive immune cells were computationally predicted to be depleted in these biopsies and this was confirmed via immunofluorescence staining of adjacent biopsies. These findings provide a proof of concept that molecular biomarkers of endobronchial biopsies can enhance histopathological grading and that immunoprevention strategies are an important future direction in intercepting the progression of PMLs to lung cancer.",Homo sapiens,Bronchial premalignant lesions have distinct molecular subtypes associated with future histologic progression
2019-03-05,9364,GSE103404,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE103nnn/GSE103404/,200103404,2019-03-05,GSE,"Chronic obstructive pulmonary disease (COPD) is an independent risk factor for lung cancer, but the underlying molecular mechanisms are unknown. We hypothesized that lung stromal cells activate pathological gene expression programs supporting oncogenesis. To identify molecular mechanisms operating in the lung stroma that support development of lung cancer. Study subjects included patients with- or without- lung cancer across a spectrum of lung function. We conducted multi-omics analysis of non-malignant lung tissue to quantify the transcriptome, translatome and proteome. Cancer-associated gene expression changes predominantly manifested as alterations in the efficiency of mRNA translation modulating protein levels in the absence of corresponding changes in mRNA levels. The molecular mechanisms driving these cancer-associated translation programs differed based on lung function. In subjects with normal to mildly impaired lung-function, the mammalian target of rapamycin (mTOR) pathway served as an upstream driver; whereas in severe airflow obstruction, pathways downstream of pathological extracellular matrix (ECM) emerged. Consistent with a role during cancer initiation, both the mTOR and ECM gene expression programs paralleled activation of previously identified pro-cancer secretomes. Furthermore, in situ examination of lung tissue documented that stromal fibroblasts express cancer-associated proteins from the two pro-cancer secretomes including IL6 in mild or no airflow obstruction and BMP1 in severe airflow obstruction. Two distinct stromal gene expression programs promoting cancer initiation are activated in lung cancer patients depending on lung function. Our work has implications both for screening strategies and personalized approaches to cancer treatment.",Homo sapiens,Distinct cancer-promoting stromal gene expression depending on lung function
2019-03-05,9365,GSE100508,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE100nnn/GSE100508/,200100508,2019-03-05,GSE,"The dataset contains miRNA pEV profiles measured on Agilent Microarrays from three groups of melanoma patients (before or at resection, and after resection categorized into high-risk and low-risk groups) and healthy controls. These groups were compared to find differentially abundant miRNAs in the pEV of melanoma patients. In addition, two comparisons of short-term profile changes around the resection date are included, as well as six cell line sEV that play a role for the accompanying publication.",Homo sapiens,The miRNA profiles of plasma extracellular vesicles (pEV) in melanoma patients and supernatant EV (sEV) of related cell cultures
2019-03-04,9367,GSE126696,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE126nnn/GSE126696/,200126696,2019-03-04,GSE,"Clear-cell carcinomas (CCCs) are a histological group of highly aggressive malignancies commonly originating in the kidney and ovary. CCC tumors are distinguished by aberrant lipid and glycogen accumulation and are inherently refractory to a broad range of anti-cancer therapies. In the study associated with this dataset, we identified an intrinsic vulnerability to ferroptosis associated with the unique metabolic state in CCC cells. However, the mediators of this sensitivity to ferroptosis are unknown. Here we perform a genome-wide CRISPR screen to identify genes that mediate the sensitivity to ML210, a selective inhibitor of glutathione peroxidase 4 (GPX4) and a potent inducer of ferroptotic cell death in 786-O, a clear-cell renal cell carcinoma cell line.",Homo sapiens,A genome-wide CRISPR screen identifies mediators of ferroptosis sensitivity in clear-cell carcinomas
2019-03-04,9369,GSE119588,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE119nnn/GSE119588/,200119588,2019-03-04,GSE,This SuperSeries is composed of the SubSeries listed below.,Homo sapiens,Polybrominated diphenyl ethers (PBDEs)
2019-03-04,9370,GSE119587,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE119nnn/GSE119587/,200119587,2019-03-04,GSE,ER+ PDX (COH-SC31) were exposed to PBDE mixture for 1 weeks. RNA-sequencing analysis was performed to evalaute the gene expression changes.,Homo sapiens,Effects of Polybrominated Diphenyl Ether (PBDE) Mixture on estrogen receptor positive (ER+) patient-derived tumor xenograft (PDX) model
2019-03-04,9371,GSE117747,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE117nnn/GSE117747/,200117747,2019-03-04,GSE,"CDK4/6 inhibition is now part of the standard armamentarium for patients with estrogen receptor (ER)-positive breast cancer, so that defining mechanisms of resistance is a pressing issue. Here, we identify increased CDK6 expression as a key determinant of acquired resistance after exposure to palbociclib in ER-positive breast cancer cells. Increased CDK6 in resistant cells was dependent on TGF-β pathway suppression via miR-432-5p expression. Exosomal miR-432-5p expression mediated transfer of the resistance phenotype between neighboring cell populations. We confirmed these data in pre-treatment and post-progression biopsies from a parotid cancer patient who had responded to ribociclib, demonstrating clinical relevance of this mechanism. Additionally, the CDK4/6 inhibitor resistance phenotype can be reversed in vitro and in vivo by a prolonged drug holiday.",Homo sapiens,MicroRNA-mediated suppression of the TGF-β pathway confers transmissible and reversible CDK4/6 inhibitor resistance (miRNA-Seq)
2019-03-04,9372,GSE117746,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE117nnn/GSE117746/,200117746,2019-03-04,GSE,"CDK4/6 inhibition is now part of the standard armamentarium for patients with estrogen receptor (ER)-positive breast cancer, so that defining mechanisms of resistance is a pressing issue. Here, we identify increased CDK6 expression as a key determinant of acquired resistance after exposure to palbociclib in ER-positive breast cancer cells. Increased CDK6 in resistant cells was dependent on TGF-β pathway suppression via miR-432-5p expression. Exosomal miR-432-5p expression mediated transfer of the resistance phenotype between neighboring cell populations. We confirmed these data in pre-treatment and post-progression biopsies from a parotid cancer patient who had responded to ribociclib, demonstrating clinical relevance of this mechanism. Additionally, the CDK4/6 inhibitor resistance phenotype can be reversed in vitro and in vivo by a prolonged drug holiday.",Homo sapiens,MicroRNA-mediated suppression of the TGF-β pathway confers transmissible and reversible CDK4/6 inhibitor resistance (RNA-Seq)
2019-03-04,9374,GSE117743,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE117nnn/GSE117743/,200117743,2019-03-04,GSE,"CDK4/6 inhibition is now part of the standard armamentarium for patients with estrogen receptor (ER)-positive breast cancer, so that defining mechanisms of resistance is a pressing issue. Here, we identify increased CDK6 expression as a key determinant of acquired resistance after exposure to palbociclib in ER-positive breast cancer cells. Increased CDK6 in resistant cells was dependent on TGF-β pathway suppression via miR-432-5p expression. Exosomal miR-432-5p expression mediated transfer of the resistance phenotype between neighboring cell populations. We confirmed these data in pre-treatment and post-progression biopsies from a parotid cancer patient who had responded to ribociclib, demonstrating clinical relevance of this mechanism. Additionally, the CDK4/6 inhibitor resistance phenotype can be reversed in vitro and in vivo by a prolonged drug holiday.",Homo sapiens,MicroRNA-mediated suppression of the TGF-β pathway confers transmissible and reversible CDK4/6 inhibitor resistance (array II)
2019-03-04,9375,GSE117742,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE117nnn/GSE117742/,200117742,2019-03-04,GSE,"CDK4/6 inhibition is now part of the standard armamentarium for patients with estrogen receptor (ER)-positive breast cancer, so that defining mechanisms of resistance is a pressing issue. Here, we identify increased CDK6 expression as a key determinant of acquired resistance after exposure to palbociclib in ER-positive breast cancer cells. Increased CDK6 in resistant cells was dependent on TGF-β pathway suppression via miR-432-5p expression. Exosomal miR-432-5p expression mediated transfer of the resistance phenotype between neighboring cell populations. We confirmed these data in pre-treatment and post-progression biopsies from a parotid cancer patient who had responded to ribociclib, demonstrating clinical relevance of this mechanism. Additionally, the CDK4/6 inhibitor resistance phenotype can be reversed in vitro and in vivo by a prolonged drug holiday.",Homo sapiens,MicroRNA-mediated suppression of the TGF-β pathway confers transmissible and reversible CDK4/6 inhibitor resistance (array I)
2019-03-04,9376,GSE115389,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE115nnn/GSE115389/,200115389,2019-03-04,GSE,We performed RNA-Seq analysis of wildtype and three EPAS1-/- 786-O single cell clones generated by CRISPR/Cas9 to identify the HIF-2a-responsive genes in this cell line. Samples from wildtype 786-O cells treated with DMSO or HIF-2a antagonist compound C2 were also included in this analysis.,Homo sapiens,RNA-Seq analysis of HIF-2a-responsive genes in clear-cell renal cell carcinoma
2019-03-04,9377,GSE112555,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE112nnn/GSE112555/,200112555,2019-03-04,GSE,Assaying binding of REST to DNA with ChIP-seq reveals the role of REST in transcriptional regulation in colorectal cancer (CRC) metastatic stem cells (MetSCs). REST is especially relevant to regulation of L1CAM expression.,Homo sapiens,Regenerative origin of metastasis stem cells
2019-03-04,9378,GSE101651,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE101nnn/GSE101651/,200101651,2019-03-04,GSE,This SuperSeries is composed of the SubSeries listed below.,Homo sapiens,A Low-cost Multiplex Biomarker Assay Stratifies Colorectal Cancer Patient Samples into Clinically-relevant Subtypes
2019-03-04,9379,GSE101588,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE101nnn/GSE101588/,200101588,2019-03-04,GSE,"Objective: In order to personalise standard therapies based on molecular profiles, we previously classified colorectal cancers (CRCs) into five distinct subtypes (CRCAssigner) and later into four consensus molecular subtypes (CMS) with different prognoses and treatment responses. For clinical application, here we developed a low-cost multiplex biomarker assay. Design: Three cohorts of primary (except one liver metastases) untreated and fresh frozen CRC samples (n=57) profiled by microarray and RNA-Seq were analyzed. A reduced 38-gene panel (CRCAssigner-38) was selected from the 786-gene CRCAssigner signature (CRCAssigner-786) using an in-house class prediction approach. A customised NanoString Technologies’ nCounter platform-based assay (NanoCRCAssigner) was developed for comparison with different classifiers (CMS subtypes), platforms (microarrays and RNA-Seq), and gene sets (CRCAssigner-38 and CRCAssigner-786). Results: NanoCRCAssigner classified samples (n=48; except those showing a mixture of subtypes) into all five CRCAssigner subtypes with overall high concordance across platforms (>87%) and with CMS subtypes (81%) irrespective of variable tumour cellularity. The association of subtypes with their known molecular (microsatellite-instable and stemness), mutational (KRAS/BRAF), and clinical characteristics (including overall survival) further demonstrated assay validity. To reduce costs, we switched from standard protocol to a low-cost protocol with a high Pearson correlation co-efficient (0.9) between protocols. Technical replicates were highly correlated (0.98).",Homo sapiens,A Low-cost Multiplex Biomarker Assay Stratifies Colorectal Cancer Patient Samples into Clinically-relevant Subtypes: Singapore Cohort RNA-seq
2019-03-04,9380,GSE101481,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE101nnn/GSE101481/,200101481,2019-03-04,GSE,"Objective: In order to personalize standard therapies based on molecular profiles, we previously classified colorectal cancers (CRCs) into five distinct subtypes (CRCAssigner) and later into four consensus molecular subtypes (CMS) with different prognoses and treatment responses. For clinical application, here we developed an inexpensive multiplex biomarker-based assay.Objective: In order to personalise standard therapies based on molecular profiles, we previously classified colorectal cancers (CRCs) into five distinct subtypes (CRCAssigner) and later into four consensus molecular subtypes (CMS) with different prognoses and treatment responses. For clinical application, here we developed a low-cost multiplex biomarker assay. Design: Three cohorts of untreated fresh frozen CRC samples (n = 57) predominantly from primary tumours and profiled by microarray/RNA-Seq were analysed. A reduced 38-gene panel (CRCAssigner-38) was selected from the published 786-gene CRCAssigner signature (CRCAssigner-786) using an in-house gene selection approach. A customised NanoString Technologies nCounter platform-based assay (NanoCRCAssigner) was developed for comparison with different classifiers (CMS subtypes), platforms (microarrays and RNA-Seq), and gene sets (CRCAssigner-38 and CRCAssigner-786). An additional cohort of fresh-frozen paraffin embedded (FFPE) samples (n = 24) was subtyped using NanoCRCAssigner as a proof-of-concept. Results: NanoCRCAssigner classified fresh frozen samples (n = 48; except those showing a mixture of subtypes) into all five CRCAssigner subtypes with overall high concordance across platforms (>87%) and with CMS subtypes (81%) irrespective of variable tumour cellularity. The association of subtypes with their known molecular (microsatellite-instable and stemness), mutational (KRAS/BRAF), and clinical characteristics (including overall survival) further demonstrated assay validity. To reduce costs, we switched from the standard protocol to a low-cost protocol with a high Pearson correlation co-efficient (0.9) between protocols. Technical replicates were highly correlated (0.98). FFPE samples were also successfully classified and showed high reproducibility (0.96).",Homo sapiens,A Low-Cost Multiplex Biomarker Assay Stratifies Colorectal Cancer Patient Samples into Clinically-Relevant Subtypes: Elements Chemistry
2019-03-04,9381,GSE101479,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE101nnn/GSE101479/,200101479,2019-03-04,GSE,"Objective: In order to personalize standard therapies based on molecular profiles, we previously classified colorectal cancers (CRCs) into five distinct subtypes (CRCAssigner) and later into four consensus molecular subtypes (CMS) with different prognoses and treatment responses. For clinical application, here we developed an inexpensive multiplex biomarker-based assay. Design: Three cohorts of untreated fresh frozen CRC samples (n = 57) predominantly from primary tumours and profiled by microarray/RNA-Seq were analysed. A reduced 38-gene panel (CRCAssigner-38) was selected from the published 786-gene CRCAssigner signature (CRCAssigner-786) using an in-house gene selection approach. A customised NanoString Technologies nCounter platform-based assay (NanoCRCAssigner) was developed for comparison with different classifiers (CMS subtypes), platforms (microarrays and RNA-Seq), and gene sets (CRCAssigner-38 and CRCAssigner-786). An additional cohort of fresh-frozen paraffin embedded (FFPE) samples (n = 24) was subtyped using NanoCRCAssigner as a proof-of-concept. Results: NanoCRCAssigner classified fresh frozen samples (n = 48; except those showing a mixture of subtypes) into all five CRCAssigner subtypes with overall high concordance across platforms (>87%) and with CMS subtypes (81%) irrespective of variable tumour cellularity. The association of subtypes with their known molecular (microsatellite-instable and stemness), mutational (KRAS/BRAF), and clinical characteristics (including overall survival) further demonstrated assay validity. To reduce costs, we switched from the standard protocol to a low-cost protocol with a high Pearson correlation co-efficient (0.9) between protocols. Technical replicates were highly correlated (0.98). FFPE samples were also successfully classified and showed high reproducibility (0.96).",Homo sapiens,A Low-Cost Multiplex Biomarker Assay Stratifies Colorectal Cancer Patient Samples into Clinically-Relevant Subtypes: Standard Chemistry
2019-03-04,9382,GSE101472,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE101nnn/GSE101472/,200101472,2019-03-04,GSE,"Objective: In order to personalise standard therapies based on molecular profiles, we previously classified colorectal cancers (CRCs) into five distinct subtypes (CRCAssigner) and later into four consensus molecular subtypes (CMS) with different prognoses and treatment responses. For clinical application, here we developed a low-cost multiplex biomarker assay. Design: Three cohorts of primary (except one liver metastases) untreated and fresh frozen CRC samples (n=57) profiled by microarray and RNA-Seq were analyzed. A reduced 38-gene panel (CRCAssigner-38) was selected from the 786-gene CRCAssigner signature (CRCAssigner-786) using an in-house class prediction approach. A customised NanoString Technologies’ nCounter platform-based assay (NanoCRCAssigner) was developed for comparison with different classifiers (CMS subtypes), platforms (microarrays and RNA-Seq), and gene sets (CRCAssigner-38 and CRCAssigner-786). Results: NanoCRCAssigner classified samples (n=48; except those showing a mixture of subtypes) into all five CRCAssigner subtypes with overall high concordance across platforms (>87%) and with CMS subtypes (81%) irrespective of variable tumour cellularity. The association of subtypes with their known molecular (microsatellite-instable and stemness), mutational (KRAS/BRAF), and clinical characteristics (including overall survival) further demonstrated assay validity. To reduce costs, we switched from standard protocol to a low-cost protocol with a high Pearson correlation co-efficient (0.9) between protocols. Technical replicates were highly correlated (0.98).",Homo sapiens,A Low-cost Multiplex Biomarker Assay Stratifies Colorectal Cancer Patient Samples into Clinically-relevant Subtypes: OriGene Cohort Microarray Data
2019-03-04,9383,GSE78904,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78904/,200078904,2019-03-04,GSE,Genome-wide DNA methylation profiling was performed in peripheral leukocytes to identify biomarkers that could track hepatitis B progression to hepatocellular carcinoma (HCC). Samples included 48 HBsAg carriers who developed HCC and 48 HBsAg carriers who did not during follow-up.,Homo sapiens,Differential DNA methylation profile in hepatocellular carcinoma
